Data Point Listing of File E:\testdata\LiCl_ref1.tnt
Starting Point:	1	Ending Point:	8192
Real	Imag	usec
2.000	-1.000	47400.000
4.000	0.000	47450.000
-2.000	-3.000	47500.000
0.000	-1.000	47550.000
1.000	2.000	47600.000
1.000	3.000	47650.000
3.000	-5.000	47700.000
3.000	-1.000	47750.000
3.000	-4.000	47800.000
1.000	-2.000	47850.000
2.000	2.000	47900.000
-1.000	-8.000	47950.000
3.000	-2.000	48000.000
1.000	-4.000	48050.000
1.000	-2.000	48100.000
3.000	0.000	48150.000
3.000	2.000	48200.000
0.000	-5.000	48250.000
3.000	-6.000	48300.000
4.000	-1.000	48350.000
1.000	-1.000	48400.000
0.000	-3.000	48450.000
-2.000	-3.000	48500.000
6.000	-5.000	48550.000
8.000	0.000	48600.000
2.000	3.000	48650.000
3.000	-1.000	48700.000
3.000	-3.000	48750.000
0.000	-9.000	48800.000
2.000	-3.000	48850.000
4.000	1.000	48900.000
6.000	-3.000	48950.000
1.000	-3.000	49000.000
2.000	-3.000	49050.000
-2.000	-2.000	49100.000
1.000	-5.000	49150.000
4.000	-1.000	49200.000
-1.000	-5.000	49250.000
2.000	0.000	49300.000
-1.000	1.000	49350.000
-1.000	-4.000	49400.000
1.000	-3.000	49450.000
8.000	-5.000	49500.000
1.000	-4.000	49550.000
-2.000	-7.000	49600.000
3.000	-4.000	49650.000
5.000	0.000	49700.000
-3.000	-1.000	49750.000
1.000	1.000	49800.000
5.000	2.000	49850.000
8.000	2.000	49900.000
6.000	-3.000	49950.000
4.000	0.000	50000.000
2.000	-3.000	50050.000
-4.000	3.000	50100.000
0.000	2.000	50150.000
1.000	-1.000	50200.000
5.000	-6.000	50250.000
1.000	0.000	50300.000
0.000	0.000	50350.000
3.000	-4.000	50400.000
6.000	-2.000	50450.000
3.000	-8.000	50500.000
4.000	-2.000	50550.000
2.000	-1.000	50600.000
-2.000	-1.000	50650.000
0.000	5.000	50700.000
2.000	3.000	50750.000
2.000	-9.000	50800.000
2.000	3.000	50850.000
3.000	-1.000	50900.000
7.000	-8.000	50950.000
3.000	-2.000	51000.000
3.000	3.000	51050.000
4.000	-3.000	51100.000
0.000	0.000	51150.000
7.000	0.000	51200.000
-1.000	0.000	51250.000
3.000	0.000	51300.000
8.000	-2.000	51350.000
3.000	-1.000	51400.000
5.000	3.000	51450.000
5.000	-3.000	51500.000
2.000	0.000	51550.000
3.000	0.000	51600.000
2.000	-3.000	51650.000
2.000	-3.000	51700.000
2.000	-3.000	51750.000
5.000	-2.000	51800.000
6.000	-1.000	51850.000
5.000	0.000	51900.000
0.000	-3.000	51950.000
6.000	2.000	52000.000
-1.000	2.000	52050.000
2.000	-6.000	52100.000
-1.000	-2.000	52150.000
2.000	1.000	52200.000
4.000	-1.000	52250.000
-1.000	-2.000	52300.000
3.000	-5.000	52350.000
1.000	-4.000	52400.000
3.000	-4.000	52450.000
0.000	5.000	52500.000
1.000	-5.000	52550.000
2.000	0.000	52600.000
4.000	-2.000	52650.000
6.000	0.000	52700.000
1.000	1.000	52750.000
3.000	-6.000	52800.000
-1.000	-3.000	52850.000
3.000	1.000	52900.000
4.000	-5.000	52950.000
4.000	-5.000	53000.000
-2.000	0.000	53050.000
5.000	0.000	53100.000
2.000	2.000	53150.000
0.000	-1.000	53200.000
2.000	-1.000	53250.000
7.000	2.000	53300.000
8.000	-5.000	53350.000
2.000	-3.000	53400.000
0.000	-2.000	53450.000
0.000	0.000	53500.000
2.000	1.000	53550.000
4.000	10.000	53600.000
-1.000	-1.000	53650.000
4.000	-1.000	53700.000
6.000	1.000	53750.000
6.000	-2.000	53800.000
5.000	-3.000	53850.000
2.000	1.000	53900.000
2.000	-4.000	53950.000
6.000	-3.000	54000.000
2.000	-3.000	54050.000
7.000	3.000	54100.000
1.000	2.000	54150.000
7.000	2.000	54200.000
7.000	-4.000	54250.000
4.000	-3.000	54300.000
4.000	4.000	54350.000
7.000	-2.000	54400.000
-1.000	-3.000	54450.000
2.000	-2.000	54500.000
0.000	1.000	54550.000
5.000	-4.000	54600.000
4.000	-1.000	54650.000
1.000	-3.000	54700.000
0.000	2.000	54750.000
6.000	-1.000	54800.000
0.000	-1.000	54850.000
7.000	1.000	54900.000
8.000	-5.000	54950.000
1.000	0.000	55000.000
4.000	-2.000	55050.000
1.000	0.000	55100.000
1.000	0.000	55150.000
2.000	2.000	55200.000
3.000	-4.000	55250.000
2.000	-1.000	55300.000
4.000	-4.000	55350.000
3.000	-4.000	55400.000
4.000	-2.000	55450.000
5.000	-1.000	55500.000
11.000	-3.000	55550.000
2.000	2.000	55600.000
5.000	-2.000	55650.000
9.000	-2.000	55700.000
8.000	0.000	55750.000
3.000	0.000	55800.000
3.000	-1.000	55850.000
5.000	-2.000	55900.000
2.000	0.000	55950.000
1.000	-1.000	56000.000
2.000	0.000	56050.000
3.000	0.000	56100.000
2.000	-7.000	56150.000
6.000	1.000	56200.000
2.000	-3.000	56250.000
5.000	2.000	56300.000
7.000	2.000	56350.000
2.000	-1.000	56400.000
7.000	0.000	56450.000
1.000	4.000	56500.000
8.000	-1.000	56550.000
1.000	3.000	56600.000
3.000	-4.000	56650.000
3.000	6.000	56700.000
-6.000	2.000	56750.000
2.000	1.000	56800.000
4.000	-5.000	56850.000
8.000	-1.000	56900.000
3.000	4.000	56950.000
6.000	1.000	57000.000
3.000	-3.000	57050.000
0.000	-1.000	57100.000
10.000	-2.000	57150.000
7.000	1.000	57200.000
7.000	-2.000	57250.000
5.000	-1.000	57300.000
4.000	2.000	57350.000
2.000	-3.000	57400.000
5.000	-5.000	57450.000
6.000	-1.000	57500.000
8.000	-9.000	57550.000
3.000	-5.000	57600.000
4.000	2.000	57650.000
3.000	-1.000	57700.000
4.000	-3.000	57750.000
2.000	-1.000	57800.000
3.000	0.000	57850.000
9.000	0.000	57900.000
5.000	-1.000	57950.000
-2.000	5.000	58000.000
6.000	1.000	58050.000
8.000	1.000	58100.000
1.000	1.000	58150.000
4.000	-2.000	58200.000
6.000	-4.000	58250.000
4.000	0.000	58300.000
9.000	3.000	58350.000
2.000	-4.000	58400.000
3.000	1.000	58450.000
3.000	2.000	58500.000
3.000	3.000	58550.000
4.000	3.000	58600.000
6.000	4.000	58650.000
5.000	-1.000	58700.000
4.000	-3.000	58750.000
9.000	0.000	58800.000
1.000	7.000	58850.000
4.000	-1.000	58900.000
6.000	-2.000	58950.000
6.000	-4.000	59000.000
2.000	2.000	59050.000
6.000	1.000	59100.000
1.000	0.000	59150.000
4.000	2.000	59200.000
10.000	3.000	59250.000
8.000	0.000	59300.000
11.000	-3.000	59350.000
4.000	-1.000	59400.000
5.000	-2.000	59450.000
7.000	4.000	59500.000
5.000	2.000	59550.000
10.000	0.000	59600.000
2.000	5.000	59650.000
7.000	2.000	59700.000
5.000	-3.000	59750.000
9.000	-3.000	59800.000
4.000	-4.000	59850.000
8.000	3.000	59900.000
2.000	-2.000	59950.000
7.000	-5.000	60000.000
5.000	-5.000	60050.000
1.000	1.000	60100.000
4.000	2.000	60150.000
3.000	2.000	60200.000
5.000	7.000	60250.000
1.000	5.000	60300.000
3.000	2.000	60350.000
4.000	4.000	60400.000
6.000	4.000	60450.000
6.000	4.000	60500.000
10.000	-4.000	60550.000
4.000	-1.000	60600.000
6.000	6.000	60650.000
-4.000	3.000	60700.000
1.000	0.000	60750.000
9.000	-4.000	60800.000
4.000	2.000	60850.000
4.000	3.000	60900.000
1.000	0.000	60950.000
0.000	-1.000	61000.000
7.000	6.000	61050.000
3.000	5.000	61100.000
11.000	1.000	61150.000
2.000	5.000	61200.000
3.000	6.000	61250.000
2.000	0.000	61300.000
0.000	5.000	61350.000
7.000	0.000	61400.000
1.000	4.000	61450.000
4.000	1.000	61500.000
7.000	2.000	61550.000
5.000	0.000	61600.000
5.000	-5.000	61650.000
8.000	1.000	61700.000
0.000	-3.000	61750.000
6.000	1.000	61800.000
0.000	6.000	61850.000
-1.000	3.000	61900.000
3.000	7.000	61950.000
9.000	-1.000	62000.000
11.000	4.000	62050.000
10.000	6.000	62100.000
3.000	0.000	62150.000
7.000	3.000	62200.000
10.000	1.000	62250.000
10.000	-1.000	62300.000
6.000	7.000	62350.000
7.000	1.000	62400.000
9.000	1.000	62450.000
3.000	7.000	62500.000
9.000	2.000	62550.000
7.000	-1.000	62600.000
6.000	-2.000	62650.000
2.000	4.000	62700.000
6.000	6.000	62750.000
5.000	1.000	62800.000
2.000	-2.000	62850.000
7.000	-1.000	62900.000
7.000	0.000	62950.000
9.000	-1.000	63000.000
8.000	4.000	63050.000
7.000	8.000	63100.000
5.000	4.000	63150.000
1.000	2.000	63200.000
8.000	0.000	63250.000
6.000	4.000	63300.000
4.000	6.000	63350.000
3.000	6.000	63400.000
7.000	-1.000	63450.000
4.000	6.000	63500.000
3.000	-2.000	63550.000
5.000	3.000	63600.000
4.000	4.000	63650.000
7.000	6.000	63700.000
7.000	3.000	63750.000
6.000	6.000	63800.000
5.000	3.000	63850.000
3.000	-2.000	63900.000
11.000	1.000	63950.000
-1.000	6.000	64000.000
6.000	2.000	64050.000
8.000	-3.000	64100.000
7.000	-4.000	64150.000
7.000	1.000	64200.000
9.000	3.000	64250.000
3.000	-1.000	64300.000
3.000	5.000	64350.000
6.000	2.000	64400.000
8.000	-3.000	64450.000
8.000	4.000	64500.000
7.000	-1.000	64550.000
4.000	4.000	64600.000
9.000	1.000	64650.000
5.000	-3.000	64700.000
8.000	-1.000	64750.000
10.000	3.000	64800.000
3.000	-3.000	64850.000
6.000	1.000	64900.000
10.000	1.000	64950.000
4.000	-1.000	65000.000
4.000	-1.000	65050.000
10.000	2.000	65100.000
6.000	-5.000	65150.000
2.000	3.000	65200.000
1.000	5.000	65250.000
4.000	1.000	65300.000
7.000	-1.000	65350.000
5.000	1.000	65400.000
6.000	2.000	65450.000
2.000	3.000	65500.000
3.000	3.000	65550.000
3.000	6.000	65600.000
5.000	-1.000	65650.000
6.000	-3.000	65700.000
3.000	2.000	65750.000
7.000	2.000	65800.000
4.000	1.000	65850.000
3.000	0.000	65900.000
9.000	-10.000	65950.000
2.000	-1.000	66000.000
5.000	-4.000	66050.000
8.000	-5.000	66100.000
7.000	-4.000	66150.000
8.000	2.000	66200.000
6.000	-2.000	66250.000
8.000	0.000	66300.000
4.000	1.000	66350.000
3.000	-1.000	66400.000
2.000	-2.000	66450.000
10.000	-4.000	66500.000
8.000	0.000	66550.000
6.000	3.000	66600.000
7.000	-2.000	66650.000
-1.000	-5.000	66700.000
4.000	3.000	66750.000
5.000	1.000	66800.000
6.000	-3.000	66850.000
4.000	-5.000	66900.000
9.000	-5.000	66950.000
2.000	-1.000	67000.000
6.000	-8.000	67050.000
4.000	1.000	67100.000
-3.000	-7.000	67150.000
-2.000	-3.000	67200.000
3.000	-8.000	67250.000
5.000	-3.000	67300.000
4.000	-7.000	67350.000
9.000	-2.000	67400.000
5.000	-4.000	67450.000
6.000	-3.000	67500.000
10.000	-7.000	67550.000
5.000	-6.000	67600.000
3.000	-3.000	67650.000
5.000	-5.000	67700.000
0.000	-4.000	67750.000
6.000	-1.000	67800.000
6.000	-4.000	67850.000
1.000	-4.000	67900.000
-1.000	4.000	67950.000
5.000	-5.000	68000.000
8.000	-8.000	68050.000
1.000	-4.000	68100.000
2.000	1.000	68150.000
3.000	-4.000	68200.000
5.000	0.000	68250.000
3.000	1.000	68300.000
4.000	-5.000	68350.000
1.000	0.000	68400.000
-2.000	-3.000	68450.000
-5.000	-3.000	68500.000
3.000	-3.000	68550.000
4.000	-4.000	68600.000
3.000	-2.000	68650.000
2.000	-7.000	68700.000
8.000	-2.000	68750.000
4.000	-6.000	68800.000
3.000	4.000	68850.000
2.000	-2.000	68900.000
5.000	-4.000	68950.000
6.000	-2.000	69000.000
5.000	-2.000	69050.000
7.000	-1.000	69100.000
1.000	0.000	69150.000
0.000	-4.000	69200.000
3.000	0.000	69250.000
-2.000	-3.000	69300.000
0.000	-2.000	69350.000
5.000	-4.000	69400.000
0.000	2.000	69450.000
2.000	-7.000	69500.000
-2.000	-4.000	69550.000
-2.000	3.000	69600.000
3.000	2.000	69650.000
1.000	-1.000	69700.000
-1.000	-3.000	69750.000
0.000	-4.000	69800.000
2.000	2.000	69850.000
0.000	5.000	69900.000
-1.000	3.000	69950.000
3.000	0.000	70000.000
7.000	-4.000	70050.000
2.000	5.000	70100.000
0.000	3.000	70150.000
3.000	-1.000	70200.000
0.000	2.000	70250.000
4.000	0.000	70300.000
6.000	1.000	70350.000
6.000	6.000	70400.000
4.000	2.000	70450.000
3.000	-1.000	70500.000
3.000	2.000	70550.000
1.000	3.000	70600.000
-1.000	0.000	70650.000
5.000	0.000	70700.000
4.000	-1.000	70750.000
4.000	-4.000	70800.000
-2.000	2.000	70850.000
4.000	3.000	70900.000
4.000	0.000	70950.000
6.000	3.000	71000.000
8.000	6.000	71050.000
5.000	3.000	71100.000
3.000	-2.000	71150.000
9.000	-1.000	71200.000
6.000	4.000	71250.000
6.000	0.000	71300.000
5.000	0.000	71350.000
2.000	0.000	71400.000
2.000	4.000	71450.000
10.000	0.000	71500.000
6.000	1.000	71550.000
3.000	-4.000	71600.000
5.000	4.000	71650.000
4.000	2.000	71700.000
1.000	1.000	71750.000
3.000	0.000	71800.000
3.000	10.000	71850.000
4.000	0.000	71900.000
5.000	0.000	71950.000
0.000	-3.000	72000.000
11.000	-1.000	72050.000
5.000	2.000	72100.000
5.000	-1.000	72150.000
4.000	-4.000	72200.000
6.000	-3.000	72250.000
5.000	-4.000	72300.000
3.000	-3.000	72350.000
12.000	-10.000	72400.000
8.000	-2.000	72450.000
14.000	-5.000	72500.000
10.000	-4.000	72550.000
7.000	1.000	72600.000
3.000	0.000	72650.000
5.000	-5.000	72700.000
2.000	-2.000	72750.000
3.000	-6.000	72800.000
8.000	-7.000	72850.000
5.000	-4.000	72900.000
0.000	-5.000	72950.000
5.000	-4.000	73000.000
7.000	0.000	73050.000
1.000	-7.000	73100.000
7.000	-5.000	73150.000
2.000	-5.000	73200.000
0.000	-3.000	73250.000
8.000	-3.000	73300.000
5.000	-7.000	73350.000
3.000	-4.000	73400.000
4.000	-3.000	73450.000
7.000	-2.000	73500.000
0.000	-5.000	73550.000
1.000	-4.000	73600.000
-2.000	-5.000	73650.000
2.000	-5.000	73700.000
0.000	-8.000	73750.000
0.000	0.000	73800.000
0.000	-1.000	73850.000
2.000	-3.000	73900.000
1.000	-6.000	73950.000
0.000	-1.000	74000.000
3.000	-6.000	74050.000
1.000	-4.000	74100.000
5.000	1.000	74150.000
1.000	-7.000	74200.000
1.000	-9.000	74250.000
-2.000	-4.000	74300.000
4.000	1.000	74350.000
-1.000	1.000	74400.000
1.000	-9.000	74450.000
0.000	-3.000	74500.000
-2.000	2.000	74550.000
0.000	-5.000	74600.000
-6.000	-8.000	74650.000
2.000	-4.000	74700.000
0.000	-2.000	74750.000
0.000	0.000	74800.000
0.000	4.000	74850.000
1.000	-2.000	74900.000
6.000	-3.000	74950.000
-3.000	-1.000	75000.000
-4.000	2.000	75050.000
-1.000	3.000	75100.000
-2.000	3.000	75150.000
2.000	-3.000	75200.000
-2.000	0.000	75250.000
0.000	0.000	75300.000
0.000	-3.000	75350.000
3.000	2.000	75400.000
1.000	-4.000	75450.000
5.000	-4.000	75500.000
4.000	-5.000	75550.000
3.000	-8.000	75600.000
7.000	1.000	75650.000
4.000	-1.000	75700.000
1.000	-7.000	75750.000
2.000	-2.000	75800.000
-3.000	5.000	75850.000
1.000	2.000	75900.000
6.000	-5.000	75950.000
-2.000	-7.000	76000.000
1.000	0.000	76050.000
-3.000	1.000	76100.000
7.000	-7.000	76150.000
4.000	5.000	76200.000
-1.000	3.000	76250.000
3.000	-6.000	76300.000
1.000	-5.000	76350.000
1.000	-1.000	76400.000
4.000	5.000	76450.000
3.000	3.000	76500.000
10.000	-2.000	76550.000
0.000	4.000	76600.000
-2.000	-1.000	76650.000
4.000	0.000	76700.000
1.000	-1.000	76750.000
2.000	-2.000	76800.000
2.000	-4.000	76850.000
-6.000	0.000	76900.000
2.000	0.000	76950.000
3.000	-3.000	77000.000
3.000	-1.000	77050.000
4.000	-4.000	77100.000
0.000	-5.000	77150.000
2.000	-2.000	77200.000
-2.000	-4.000	77250.000
1.000	-6.000	77300.000
2.000	-4.000	77350.000
5.000	-6.000	77400.000
2.000	1.000	77450.000
0.000	0.000	77500.000
8.000	-3.000	77550.000
2.000	-1.000	77600.000
0.000	-1.000	77650.000
0.000	1.000	77700.000
4.000	-6.000	77750.000
1.000	-6.000	77800.000
1.000	-5.000	77850.000
-1.000	-1.000	77900.000
0.000	-2.000	77950.000
1.000	-5.000	78000.000
7.000	-5.000	78050.000
-2.000	3.000	78100.000
0.000	-3.000	78150.000
1.000	-2.000	78200.000
0.000	-7.000	78250.000
4.000	-6.000	78300.000
8.000	0.000	78350.000
6.000	-2.000	78400.000
2.000	1.000	78450.000
3.000	-4.000	78500.000
8.000	-5.000	78550.000
2.000	-8.000	78600.000
-2.000	-2.000	78650.000
1.000	4.000	78700.000
0.000	-1.000	78750.000
2.000	0.000	78800.000
4.000	2.000	78850.000
2.000	-4.000	78900.000
4.000	-4.000	78950.000
2.000	-3.000	79000.000
-2.000	-6.000	79050.000
-1.000	0.000	79100.000
-4.000	-7.000	79150.000
0.000	-9.000	79200.000
-1.000	-5.000	79250.000
-4.000	4.000	79300.000
-2.000	2.000	79350.000
2.000	-6.000	79400.000
4.000	-4.000	79450.000
1.000	-1.000	79500.000
0.000	-2.000	79550.000
-3.000	-3.000	79600.000
0.000	-3.000	79650.000
3.000	3.000	79700.000
4.000	-2.000	79750.000
-4.000	-1.000	79800.000
0.000	3.000	79850.000
-1.000	-2.000	79900.000
2.000	1.000	79950.000
0.000	-2.000	80000.000
-2.000	-1.000	80050.000
-2.000	-6.000	80100.000
1.000	1.000	80150.000
2.000	1.000	80200.000
1.000	-3.000	80250.000
0.000	2.000	80300.000
2.000	-3.000	80350.000
-1.000	1.000	80400.000
1.000	-1.000	80450.000
0.000	0.000	80500.000
-2.000	-1.000	80550.000
0.000	-2.000	80600.000
1.000	-1.000	80650.000
-1.000	-3.000	80700.000
3.000	-2.000	80750.000
1.000	2.000	80800.000
0.000	0.000	80850.000
0.000	-5.000	80900.000
2.000	-2.000	80950.000
6.000	-2.000	81000.000
9.000	-5.000	81050.000
-3.000	-3.000	81100.000
3.000	2.000	81150.000
3.000	1.000	81200.000
-2.000	-1.000	81250.000
-2.000	2.000	81300.000
0.000	-3.000	81350.000
-5.000	-2.000	81400.000
-3.000	-1.000	81450.000
2.000	-3.000	81500.000
1.000	-5.000	81550.000
-1.000	-1.000	81600.000
5.000	-2.000	81650.000
-3.000	0.000	81700.000
0.000	-8.000	81750.000
1.000	1.000	81800.000
3.000	2.000	81850.000
-2.000	-4.000	81900.000
6.000	-1.000	81950.000
1.000	0.000	82000.000
-1.000	-1.000	82050.000
0.000	5.000	82100.000
5.000	-7.000	82150.000
3.000	2.000	82200.000
1.000	1.000	82250.000
-1.000	3.000	82300.000
1.000	-2.000	82350.000
3.000	1.000	82400.000
-2.000	-8.000	82450.000
-2.000	-3.000	82500.000
4.000	-4.000	82550.000
3.000	-1.000	82600.000
2.000	-6.000	82650.000
2.000	-3.000	82700.000
-2.000	-2.000	82750.000
0.000	-1.000	82800.000
-6.000	3.000	82850.000
2.000	-2.000	82900.000
-1.000	-1.000	82950.000
-2.000	-6.000	83000.000
0.000	4.000	83050.000
0.000	4.000	83100.000
-4.000	-3.000	83150.000
2.000	-2.000	83200.000
-3.000	-1.000	83250.000
-8.000	0.000	83300.000
0.000	0.000	83350.000
6.000	-3.000	83400.000
2.000	-1.000	83450.000
-3.000	2.000	83500.000
-5.000	1.000	83550.000
3.000	-7.000	83600.000
-6.000	-9.000	83650.000
2.000	-3.000	83700.000
-3.000	-3.000	83750.000
4.000	-2.000	83800.000
-3.000	0.000	83850.000
-1.000	-3.000	83900.000
4.000	-2.000	83950.000
-1.000	-6.000	84000.000
-3.000	2.000	84050.000
1.000	-1.000	84100.000
5.000	0.000	84150.000
-4.000	4.000	84200.000
0.000	3.000	84250.000
0.000	-1.000	84300.000
0.000	-5.000	84350.000
-1.000	-1.000	84400.000
1.000	-4.000	84450.000
6.000	-1.000	84500.000
5.000	-1.000	84550.000
-6.000	1.000	84600.000
-6.000	1.000	84650.000
3.000	-1.000	84700.000
4.000	0.000	84750.000
-3.000	-4.000	84800.000
-1.000	0.000	84850.000
-5.000	0.000	84900.000
-1.000	-1.000	84950.000
-4.000	-5.000	85000.000
-4.000	0.000	85050.000
-4.000	-4.000	85100.000
-2.000	0.000	85150.000
-3.000	0.000	85200.000
5.000	-1.000	85250.000
-3.000	-2.000	85300.000
3.000	-4.000	85350.000
2.000	-5.000	85400.000
-2.000	-1.000	85450.000
5.000	-1.000	85500.000
2.000	-2.000	85550.000
0.000	3.000	85600.000
0.000	-3.000	85650.000
6.000	-4.000	85700.000
4.000	-1.000	85750.000
8.000	-4.000	85800.000
-1.000	-2.000	85850.000
8.000	5.000	85900.000
1.000	2.000	85950.000
-2.000	0.000	86000.000
1.000	5.000	86050.000
3.000	-6.000	86100.000
-2.000	3.000	86150.000
-3.000	-3.000	86200.000
1.000	-3.000	86250.000
0.000	3.000	86300.000
-6.000	0.000	86350.000
3.000	2.000	86400.000
1.000	0.000	86450.000
-2.000	0.000	86500.000
-3.000	-5.000	86550.000
-2.000	6.000	86600.000
-5.000	2.000	86650.000
0.000	1.000	86700.000
-1.000	3.000	86750.000
-1.000	-2.000	86800.000
-4.000	-1.000	86850.000
-1.000	-6.000	86900.000
4.000	-4.000	86950.000
2.000	-2.000	87000.000
3.000	-2.000	87050.000
5.000	4.000	87100.000
3.000	-7.000	87150.000
1.000	-5.000	87200.000
2.000	-5.000	87250.000
-1.000	-3.000	87300.000
-2.000	-1.000	87350.000
-3.000	2.000	87400.000
-3.000	-1.000	87450.000
-2.000	4.000	87500.000
3.000	4.000	87550.000
2.000	0.000	87600.000
3.000	-4.000	87650.000
-3.000	4.000	87700.000
0.000	2.000	87750.000
1.000	1.000	87800.000
1.000	0.000	87850.000
0.000	1.000	87900.000
-5.000	1.000	87950.000
4.000	-3.000	88000.000
-3.000	1.000	88050.000
-1.000	0.000	88100.000
-3.000	-2.000	88150.000
0.000	-2.000	88200.000
0.000	-6.000	88250.000
1.000	-4.000	88300.000
-1.000	2.000	88350.000
-2.000	-1.000	88400.000
-6.000	-2.000	88450.000
1.000	0.000	88500.000
0.000	-4.000	88550.000
-1.000	-1.000	88600.000
0.000	-1.000	88650.000
1.000	-4.000	88700.000
-1.000	0.000	88750.000
-2.000	1.000	88800.000
2.000	-1.000	88850.000
4.000	-3.000	88900.000
0.000	-2.000	88950.000
-2.000	3.000	89000.000
-2.000	-1.000	89050.000
-2.000	-4.000	89100.000
1.000	0.000	89150.000
3.000	-1.000	89200.000
-2.000	-8.000	89250.000
-3.000	-4.000	89300.000
1.000	-1.000	89350.000
5.000	1.000	89400.000
0.000	1.000	89450.000
2.000	-2.000	89500.000
3.000	2.000	89550.000
3.000	-1.000	89600.000
-6.000	-1.000	89650.000
1.000	-5.000	89700.000
0.000	-2.000	89750.000
0.000	0.000	89800.000
3.000	0.000	89850.000
5.000	1.000	89900.000
1.000	-1.000	89950.000
-3.000	2.000	90000.000
-2.000	0.000	90050.000
4.000	-4.000	90100.000
1.000	3.000	90150.000
1.000	-4.000	90200.000
2.000	-1.000	90250.000
-1.000	5.000	90300.000
0.000	1.000	90350.000
-6.000	2.000	90400.000
0.000	1.000	90450.000
9.000	-3.000	90500.000
1.000	3.000	90550.000
2.000	3.000	90600.000
4.000	-4.000	90650.000
1.000	-2.000	90700.000
0.000	3.000	90750.000
5.000	5.000	90800.000
5.000	-8.000	90850.000
-3.000	-5.000	90900.000
3.000	-1.000	90950.000
0.000	1.000	91000.000
0.000	1.000	91050.000
4.000	-2.000	91100.000
1.000	-1.000	91150.000
8.000	-2.000	91200.000
1.000	-2.000	91250.000
5.000	-3.000	91300.000
2.000	2.000	91350.000
-1.000	2.000	91400.000
